date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform,ROAS,CTR,CPC,CPM
2025-06-15,Non-Branded Search,NY,Google - Non-Branded Search - C10,326383,15926,2708.27,7829.15,Google,2.8908306778866213,4.879543358569533,0.17005337184478211,8.29782801187562
2025-06-16,Non-Branded Search,NY,Google - Non-Branded Search - C10,114263,5420,1011.96,3798.5,Google,3.7536068619313014,4.743442759248401,0.18670848708487087,8.856410211529543
2025-06-17,Non-Branded Search,NY,Google - Non-Branded Search - C10,139518,6871,1285.88,4722.02,Google,3.672208915295362,4.924812568987514,0.18714597584048903,9.216588540546741
2025-06-18,Non-Branded Search,NY,Google - Non-Branded Search - C10,383426,18626,2390.43,6832.38,Google,2.8582221608664553,4.857782205692885,0.12833834424997315,6.234397250056073
2025-06-19,Non-Branded Search,NY,Google - Non-Branded Search - C10,287960,12621,2544.96,8248.86,Google,3.241253300641268,4.382900402833727,0.20164487758497743,8.83789415196555
2025-06-20,Non-Branded Search,NY,Google - Non-Branded Search - C10,299429,13282,1481.71,4181.69,Google,2.8222054248132222,4.435776093831927,0.11155774732720976,4.9484518867577965
2025-06-21,Non-Branded Search,NY,Google - Non-Branded Search - C10,166139,7934,1083.98,3033.23,Google,2.7982342847654014,4.775519294085074,0.1366246533904714,6.524536683138817
2025-06-22,Non-Branded Search,NY,Google - Non-Branded Search - C10,217184,9938,1527.59,5258.66,Google,3.442455109027946,4.575843524384853,0.15371201448983698,7.033621261234713
2025-06-23,Non-Branded Search,NY,Google - Non-Branded Search - C10,136308,6626,720.83,2291.03,Google,3.1783222118946215,4.861049975056489,0.10878810745547843,5.288244270328962
2025-06-24,Non-Branded Search,NY,Google - Non-Branded Search - C10,147350,6250,571.47,1985.48,Google,3.4743381104869897,4.241601628775025,0.09143520000000001,3.878316932473702
2025-06-25,Non-Branded Search,NY,Google - Non-Branded Search - C10,208368,9717,1751.0,5751.11,Google,3.2844717304397486,4.663384012900253,0.1801996500977668,8.403401673961453
2025-06-26,Non-Branded Search,NY,Google - Non-Branded Search - C10,120776,5110,1151.81,4287.74,Google,3.722610499995659,4.230973041001524,0.22540313111545987,9.536745711068424
2025-06-27,Non-Branded Search,NY,Google - Non-Branded Search - C10,137103,6038,1280.53,3655.2,Google,2.8544430821612927,4.403988242416285,0.2120785028155018,9.339912328687191
2025-06-28,Non-Branded Search,NY,Google - Non-Branded Search - C10,324766,13185,2576.56,8882.43,Google,3.4473988573912506,4.059846166162714,0.19541600303375048,7.9335891072341305
2025-06-29,Non-Branded Search,NY,Google - Non-Branded Search - C10,307433,14932,1890.29,5386.79,Google,2.849716181115067,4.856993231045464,0.12659322260916153,6.148624253089291
2025-06-30,Non-Branded Search,NY,Google - Non-Branded Search - C10,129420,5897,934.91,3363.33,Google,3.597490667550887,4.556482769278318,0.15853993556045445,7.223844846237057
2025-07-01,Non-Branded Search,NY,Google - Non-Branded Search - C10,206680,9396,1194.05,3373.11,Google,2.824931954273272,4.546158312366944,0.12708067262664963,5.7772885620282555
2025-07-02,Non-Branded Search,NY,Google - Non-Branded Search - C10,268310,12910,2599.54,8297.1,Google,3.191757003162098,4.811598524095263,0.20135863671572424,9.68856919235213
2025-07-03,Non-Branded Search,NY,Google - Non-Branded Search - C10,229231,11228,1559.27,5143.09,Google,3.2983960443027827,4.898115874379992,0.13887335233345208,6.802177715928474
2025-07-04,Non-Branded Search,NY,Google - Non-Branded Search - C10,281164,13509,2375.49,8860.67,Google,3.730038855141466,4.804669161059026,0.17584499222740393,8.44877011281672
2025-07-05,Non-Branded Search,NY,Google - Non-Branded Search - C10,289813,12181,2668.64,9046.51,Google,3.389932699802147,4.2030550734439105,0.2190821771611526,9.2081445621832
2025-07-06,Non-Branded Search,NY,Google - Non-Branded Search - C10,219559,10028,1931.84,5405.99,Google,2.798363218486003,4.5673372533123215,0.19264459513362583,8.798728360030788
2025-07-07,Non-Branded Search,NY,Google - Non-Branded Search - C10,362129,17838,2172.65,5729.45,Google,2.6370791429820724,4.92586895829939,0.12179896849422582,5.999657580585924
2025-07-08,Non-Branded Search,NY,Google - Non-Branded Search - C10,247674,10975,2225.09,6614.86,Google,2.9728505363827975,4.4312281466766805,0.20274168564920275,8.983946639534228
2025-07-09,Non-Branded Search,NY,Google - Non-Branded Search - C10,311262,15242,1492.7,4662.85,Google,3.123769009178,4.896839318644743,0.09793334208109172,4.795638401089757
2025-07-10,Non-Branded Search,NY,Google - Non-Branded Search - C10,171730,7781,875.51,2429.07,Google,2.774462884490183,4.530949746695394,0.11251895643233517,5.098177371455191
2025-07-11,Non-Branded Search,NY,Google - Non-Branded Search - C10,206362,10194,1410.48,4574.8,Google,3.2434348590550734,4.939862959265756,0.13836374337845792,6.834979308205968
2025-07-12,Non-Branded Search,NY,Google - Non-Branded Search - C10,182681,8302,880.4,2650.68,Google,3.010767832803271,4.5445339143096435,0.106046735726331,4.819329870101433
2025-07-13,Non-Branded Search,NY,Google - Non-Branded Search - C10,203686,9372,794.17,2600.66,Google,3.2746892982610776,4.6011998860991925,0.0847385830132309,3.8989915850868493
2025-07-14,Non-Branded Search,NY,Google - Non-Branded Search - C10,191426,9441,1743.85,5117.97,Google,2.934868251283081,4.931931921473573,0.18471030611164072,9.109786549371558
2025-07-15,Non-Branded Search,NY,Google - Non-Branded Search - C10,227645,10627,967.4,2898.26,Google,2.995927227620426,4.668233433635704,0.0910322762774066,4.249599156581519
2025-07-16,Non-Branded Search,NY,Google - Non-Branded Search - C10,220100,10803,1111.5,3831.91,Google,3.4475123706702653,4.908223534756929,0.10288808664259928,5.049977283053158
2025-07-17,Non-Branded Search,NY,Google - Non-Branded Search - C10,120944,5950,561.14,1806.85,Google,3.2199629326014896,4.919632226484985,0.09430924369747899,4.639667945495436
2025-07-18,Non-Branded Search,NY,Google - Non-Branded Search - C10,193117,8076,1862.91,5289.0,Google,2.8391065590930316,4.181920804486399,0.23067236255572066,9.646535519917977
2025-07-19,Non-Branded Search,NY,Google - Non-Branded Search - C10,169070,8018,1637.42,6073.8,Google,3.709372060925114,4.742414384574436,0.204218009478673,9.684864257408174
2025-07-20,Non-Branded Search,NY,Google - Non-Branded Search - C10,376336,15754,3710.43,13988.45,Google,3.770034739908852,4.186152799625866,0.23552304176717023,9.859354406700394
2025-07-21,Non-Branded Search,NY,Google - Non-Branded Search - C10,146601,6385,864.9,2738.02,Google,3.1657070181523874,4.3553591039624555,0.13545810493343774,5.899686905273497
2025-07-22,Non-Branded Search,NY,Google - Non-Branded Search - C10,221913,9375,1998.94,6187.06,Google,3.095170440333377,4.224628570656068,0.21322026666666669,9.007764304029056
2025-07-23,Non-Branded Search,NY,Google - Non-Branded Search - C10,126359,5795,973.1,3420.12,Google,3.5146644743602917,4.586139491448967,0.16792062122519413,7.7010739242950645
2025-07-24,Non-Branded Search,NY,Google - Non-Branded Search - C10,274172,12608,886.96,2796.61,Google,3.1530283214575627,4.5985731584552765,0.07034898477157361,3.235049530951374
2025-07-25,Non-Branded Search,NY,Google - Non-Branded Search - C10,83375,3910,760.07,2516.82,Google,3.3113002749746734,4.689655172413794,0.1943913043478261,9.116281859070467
2025-07-26,Non-Branded Search,NY,Google - Non-Branded Search - C10,394076,16647,3580.42,10991.05,Google,3.0697655582305985,4.224312061632782,0.21507899321199014,9.085607852292451
2025-07-27,Non-Branded Search,NY,Google - Non-Branded Search - C10,136159,5934,491.56,1592.72,Google,3.2401334526812597,4.358140115600144,0.08283788338388945,3.6101910266673523
2025-07-28,Non-Branded Search,NY,Google - Non-Branded Search - C10,129607,5886,1032.29,3798.57,Google,3.679750845208227,4.541421373845549,0.17538056405028882,7.964770421350699
2025-07-29,Non-Branded Search,NY,Google - Non-Branded Search - C10,323846,14354,2841.04,9196.85,Google,3.237142032495143,4.43235364957418,0.19792671032464818,8.77281176855666
2025-07-30,Non-Branded Search,NY,Google - Non-Branded Search - C10,113495,4736,404.54,1189.66,Google,2.94077223513126,4.172871051588175,0.08541807432432433,3.564386096303802
2025-07-31,Non-Branded Search,NY,Google - Non-Branded Search - C10,143329,6807,818.58,2438.37,Google,2.978780326907571,4.749213348310531,0.12025561921551345,5.711195919876648
2025-08-01,Non-Branded Search,NY,Google - Non-Branded Search - C10,499155,22958,3593.4,12479.4,Google,3.472866922691601,4.599372940269054,0.15652060283996863,7.198966252967515
2025-08-02,Non-Branded Search,NY,Google - Non-Branded Search - C10,142162,6825,894.65,2366.09,Google,2.6447102218744765,4.800860989575273,0.1310842490842491,6.2931725777633964
2025-08-03,Non-Branded Search,NY,Google - Non-Branded Search - C10,227447,9429,2301.4,6978.61,Google,3.0323324932649687,4.145581168360102,0.2440767843885884,10.118401209952209
2025-08-04,Non-Branded Search,NY,Google - Non-Branded Search - C10,281999,13671,2594.86,8952.17,Google,3.4499626184071586,4.847889531523161,0.1898076219735206,9.201663835687361
2025-08-05,Non-Branded Search,NY,Google - Non-Branded Search - C10,202047,8794,1090.32,3094.72,Google,2.8383593807322622,4.352452647156355,0.12398453491016602,5.396368171762015
2025-08-06,Non-Branded Search,NY,Google - Non-Branded Search - C10,229374,10133,1486.54,5629.45,Google,3.786948215318794,4.417675935371925,0.14670285206750222,6.48085659229032
2025-08-07,Non-Branded Search,NY,Google - Non-Branded Search - C10,242542,11816,784.54,2247.28,Google,2.8644556045580853,4.871733555425452,0.0663964116452268,3.2346562657189266
2025-08-08,Non-Branded Search,NY,Google - Non-Branded Search - C10,313108,15230,1973.96,6229.03,Google,3.1556009240308818,4.864136336344009,0.12960998030203547,6.30440614739962
2025-08-09,Non-Branded Search,NY,Google - Non-Branded Search - C10,211324,8853,1842.34,5760.78,Google,3.1268821173073373,4.189301735723344,0.20810346775104482,8.718082186594991
2025-08-10,Non-Branded Search,NY,Google - Non-Branded Search - C10,129042,5420,814.03,2209.09,Google,2.7137697627851556,4.200182886192092,0.150190036900369,6.308256226654888
2025-08-11,Non-Branded Search,NY,Google - Non-Branded Search - C10,179036,7635,1402.37,5043.85,Google,3.596661366115933,4.26450546258853,0.18367648984937784,7.832893943117584
2025-08-12,Non-Branded Search,NY,Google - Non-Branded Search - C10,256760,11334,1957.7,6082.54,Google,3.1069826837615566,4.4142389780339615,0.1727280748191283,7.624630004673626
2025-08-13,Non-Branded Search,NY,Google - Non-Branded Search - C10,302867,14466,2175.48,7339.08,Google,3.373545148656848,4.776353977158291,0.1503857320613853,7.182954894392588
2025-08-14,Non-Branded Search,NY,Google - Non-Branded Search - C10,122568,5809,1044.35,3681.06,Google,3.524737875233399,4.739409960185367,0.1797813737304183,8.520576333137523
2025-08-15,Non-Branded Search,NY,Google - Non-Branded Search - C10,296849,14389,1644.25,4719.99,Google,2.8706036186711263,4.847245569296174,0.11427131836819793,5.539011416578799
2025-08-16,Non-Branded Search,NY,Google - Non-Branded Search - C10,305762,13682,2216.68,6746.96,Google,3.0437230452749158,4.4747221695305495,0.1620143253910247,7.249690936087545
2025-08-17,Non-Branded Search,NY,Google - Non-Branded Search - C10,133262,6251,821.64,3023.55,Google,3.6798963049510736,4.690759556362654,0.13144136938089906,6.165598595248458
2025-08-18,Non-Branded Search,NY,Google - Non-Branded Search - C10,207417,8501,1106.92,3860.14,Google,3.487280020236331,4.09850687262857,0.130210563463122,5.33668889242444
2025-08-19,Non-Branded Search,NY,Google - Non-Branded Search - C10,141107,6395,1229.4,4619.1,Google,3.7571986334797463,4.532021799060288,0.19224394057857702,8.712537294393616
2025-08-20,Non-Branded Search,NY,Google - Non-Branded Search - C10,108921,4501,894.95,3018.14,Google,3.372411866584725,4.132352806162264,0.19883359253499222,8.216505540712994
2025-08-21,Non-Branded Search,NY,Google - Non-Branded Search - C10,151451,6171,1200.17,4333.43,Google,3.6106801536449002,4.074585179364943,0.19448549667801007,7.924477223656497
2025-08-22,Non-Branded Search,NY,Google - Non-Branded Search - C10,200819,9835,644.14,2274.33,Google,3.5308007575992795,4.897444962877018,0.06549466192170818,3.2075650212380302
2025-08-23,Non-Branded Search,NY,Google - Non-Branded Search - C10,195159,9577,1132.27,3295.67,Google,2.910675015676473,4.907280730071378,0.1182280463610734,5.80178213661681
2025-08-24,Non-Branded Search,NY,Google - Non-Branded Search - C10,292343,12822,1248.59,3472.86,Google,2.7814254479052374,4.3859439083542275,0.0973787240680081,4.270976216293874
2025-08-25,Non-Branded Search,NY,Google - Non-Branded Search - C10,250692,11543,1011.8,3378.23,Google,3.3388317849377347,4.604454868922821,0.08765485575673568,4.036028273738292
2025-08-26,Non-Branded Search,NY,Google - Non-Branded Search - C10,195220,8177,1170.05,3387.06,Google,2.8947993675483956,4.188607724618379,0.14309037544331663,5.9934945190042
2025-08-27,Non-Branded Search,NY,Google - Non-Branded Search - C10,213781,10526,1100.92,4106.93,Google,3.7304527122770046,4.923730359573582,0.10459053771613148,5.149756058770424
2025-08-28,Non-Branded Search,NY,Google - Non-Branded Search - C10,165233,8090,1306.55,4512.55,Google,3.4537905170104475,4.896116393214431,0.1615018541409147,7.907318755938585
2025-08-29,Non-Branded Search,NY,Google - Non-Branded Search - C10,190930,8060,583.91,2142.04,Google,3.6684420544261958,4.221442413449956,0.07244540942928039,3.0582412402451156
2025-08-30,Non-Branded Search,NY,Google - Non-Branded Search - C10,251860,11147,1740.87,5183.1,Google,2.9773044512226647,4.425871515921544,0.15617385843724768,6.91205431588978
2025-08-31,Non-Branded Search,NY,Google - Non-Branded Search - C10,237918,10917,1026.09,3571.8,Google,3.4809812004794907,4.588555720878622,0.09399010717230008,4.312788439714523
2025-09-01,Non-Branded Search,NY,Google - Non-Branded Search - C10,237529,11705,951.31,2994.98,Google,3.148269228747727,4.927819339954279,0.08127381460914139,4.005026754627856
2025-09-02,Non-Branded Search,NY,Google - Non-Branded Search - C10,319599,14836,2461.31,7752.24,Google,3.1496398259463456,4.64206709032256,0.16590118630358586,7.701244371853479
2025-09-03,Non-Branded Search,NY,Google - Non-Branded Search - C10,116061,5594,806.27,2936.55,Google,3.642142210425788,4.819879201454408,0.14413121201287094,6.9469503106125226
2025-09-04,Non-Branded Search,NY,Google - Non-Branded Search - C10,247869,10934,1904.95,5543.78,Google,2.910197118034594,4.4112010779887765,0.17422260837753795,7.685309578850118
2025-09-05,Non-Branded Search,NY,Google - Non-Branded Search - C10,183126,7741,1010.33,3696.75,Google,3.6589530153514196,4.227144152113845,0.13051672910476683,5.5171302818824195
2025-09-06,Non-Branded Search,NY,Google - Non-Branded Search - C10,149644,7311,1081.34,3567.54,Google,3.299184345349289,4.8855951458127285,0.1479058952263712,7.226083237550453
2025-09-07,Non-Branded Search,NY,Google - Non-Branded Search - C10,177664,8121,1274.75,4157.78,Google,3.261643459501863,4.570987932276657,0.15696958502647457,7.175060788904899
2025-09-08,Non-Branded Search,NY,Google - Non-Branded Search - C10,190363,8382,1561.22,5411.35,Google,3.4661034319314385,4.4031665817412,0.18625864948699594,8.201278609813883
2025-09-09,Non-Branded Search,NY,Google - Non-Branded Search - C10,315488,13270,1773.82,5312.06,Google,2.994700702438805,4.206182168576935,0.13367143933685002,5.622464245866721
2025-09-10,Non-Branded Search,NY,Google - Non-Branded Search - C10,212916,8642,1427.96,4891.34,Google,3.42540407294322,4.058877679460444,0.16523489932885907,6.706682447537997
2025-09-11,Non-Branded Search,NY,Google - Non-Branded Search - C10,256393,12244,2014.57,6464.48,Google,3.208863429913083,4.77548138989754,0.16453528258738973,7.857351799776124
2025-09-12,Non-Branded Search,NY,Google - Non-Branded Search - C10,353241,15606,2845.06,9637.26,Google,3.3873661715394405,4.417946954062524,0.18230552351659618,8.054161323289199
2025-05-16,Retargeting,CA,TikTok - Retargeting - C01,67236,1018,821.74,2232.18,TikTok,2.716406649305133,1.5140698435362008,0.8072102161100196,12.221726456065204
2025-05-17,Retargeting,CA,TikTok - Retargeting - C01,182920,3121,1447.52,5122.74,TikTok,3.538977008953244,1.7062103651869671,0.463800064082025,7.913404767111306
2025-05-18,Retargeting,CA,TikTok - Retargeting - C01,277408,4345,2645.03,7723.98,TikTok,2.9201861604594272,1.5662850386434422,0.6087525891829689,9.53480072672742
2025-05-19,Retargeting,CA,TikTok - Retargeting - C01,165423,2821,1758.43,6039.97,TikTok,3.4348651922453555,1.7053251361660713,0.623335696561503,10.62990031615918
